501 3
5.0000E-02	1.7500E+00	0.0000E+00
5.0000E-02	1.3000E+00	0.0000E+00
3.8000E-01	1.0500E+00	0.0000E+00
3.8000E-01	7.0000E-01	0.0000E+00
5.0000E-02	4.5000E-01	0.0000E+00
5.0000E-02	5.0000E-02	0.0000E+00
9.5000E-01	5.0000E-02	0.0000E+00
9.5000E-01	4.5000E-01	0.0000E+00
6.1000E-01	7.0000E-01	0.0000E+00
6.1000E-01	1.0500E+00	0.0000E+00
9.5000E-01	1.3000E+00	0.0000E+00
9.5000E-01	1.7500E+00	0.0000E+00
5.0000E-02	1.7400E+00	0.0000E+00
5.0000E-02	1.7300E+00	0.0000E+00
5.0000E-02	1.7200E+00	0.0000E+00
5.0000E-02	1.7100E+00	0.0000E+00
5.0000E-02	1.7000E+00	0.0000E+00
5.0000E-02	1.6900E+00	0.0000E+00
5.0000E-02	1.6800E+00	0.0000E+00
5.0000E-02	1.6700E+00	0.0000E+00
5.0000E-02	1.6600E+00	0.0000E+00
5.0000E-02	1.6500E+00	0.0000E+00
5.0000E-02	1.6400E+00	0.0000E+00
5.0000E-02	1.6300E+00	0.0000E+00
5.0000E-02	1.6200E+00	0.0000E+00
5.0000E-02	1.6100E+00	0.0000E+00
5.0000E-02	1.6000E+00	0.0000E+00
5.0000E-02	1.5900E+00	0.0000E+00
5.0000E-02	1.5800E+00	0.0000E+00
5.0000E-02	1.5700E+00	0.0000E+00
5.0000E-02	1.5600E+00	0.0000E+00
5.0000E-02	1.5500E+00	0.0000E+00
5.0000E-02	1.5400E+00	0.0000E+00
5.0000E-02	1.5300E+00	0.0000E+00
5.0000E-02	1.5200E+00	0.0000E+00
5.0000E-02	1.5100E+00	0.0000E+00
5.0000E-02	1.5000E+00	0.0000E+00
5.0000E-02	1.4900E+00	0.0000E+00
5.0000E-02	1.4800E+00	0.0000E+00
5.0000E-02	1.4700E+00	0.0000E+00
5.0000E-02	1.4600E+00	0.0000E+00
5.0000E-02	1.4500E+00	0.0000E+00
5.0000E-02	1.4400E+00	0.0000E+00
5.0000E-02	1.4300E+00	0.0000E+00
5.0000E-02	1.4200E+00	0.0000E+00
5.0000E-02	1.4100E+00	0.0000E+00
5.0000E-02	1.4000E+00	0.0000E+00
5.0000E-02	1.3900E+00	0.0000E+00
5.0000E-02	1.3800E+00	0.0000E+00
5.0000E-02	1.3700E+00	0.0000E+00
5.0000E-02	1.3600E+00	0.0000E+00
5.0000E-02	1.3500E+00	0.0000E+00
5.0000E-02	1.3400E+00	0.0000E+00
5.0000E-02	1.3300E+00	0.0000E+00
5.0000E-02	1.3200E+00	0.0000E+00
5.0000E-02	1.3100E+00	0.0000E+00
5.7857E-02	1.2940E+00	0.0000E+00
6.5714E-02	1.2881E+00	0.0000E+00
7.3571E-02	1.2821E+00	0.0000E+00
8.1429E-02	1.2762E+00	0.0000E+00
8.9286E-02	1.2702E+00	0.0000E+00
9.7143E-02	1.2643E+00	0.0000E+00
1.0500E-01	1.2583E+00	0.0000E+00
1.1286E-01	1.2524E+00	0.0000E+00
1.2071E-01	1.2464E+00	0.0000E+00
1.2857E-01	1.2405E+00	0.0000E+00
1.3643E-01	1.2345E+00	0.0000E+00
1.4429E-01	1.2286E+00	0.0000E+00
1.5214E-01	1.2226E+00	0.0000E+00
1.6000E-01	1.2167E+00	0.0000E+00
1.6786E-01	1.2107E+00	0.0000E+00
1.7571E-01	1.2048E+00	0.0000E+00
1.8357E-01	1.1988E+00	0.0000E+00
1.9143E-01	1.1929E+00	0.0000E+00
1.9929E-01	1.1869E+00	0.0000E+00
2.0714E-01	1.1810E+00	0.0000E+00
2.1500E-01	1.1750E+00	0.0000E+00
2.2286E-01	1.1690E+00	0.0000E+00
2.3071E-01	1.1631E+00	0.0000E+00
2.3857E-01	1.1571E+00	0.0000E+00
2.4643E-01	1.1512E+00	0.0000E+00
2.5429E-01	1.1452E+00	0.0000E+00
2.6214E-01	1.1393E+00	0.0000E+00
2.7000E-01	1.1333E+00	0.0000E+00
2.7786E-01	1.1274E+00	0.0000E+00
2.8571E-01	1.1214E+00	0.0000E+00
2.9357E-01	1.1155E+00	0.0000E+00
3.0143E-01	1.1095E+00	0.0000E+00
3.0929E-01	1.1036E+00	0.0000E+00
3.1714E-01	1.0976E+00	0.0000E+00
3.2500E-01	1.0917E+00	0.0000E+00
3.3286E-01	1.0857E+00	0.0000E+00
3.4071E-01	1.0798E+00	0.0000E+00
3.4857E-01	1.0738E+00	0.0000E+00
3.5643E-01	1.0679E+00	0.0000E+00
3.6429E-01	1.0619E+00	0.0000E+00
3.7214E-01	1.0560E+00	0.0000E+00
3.8000E-01	1.0400E+00	0.0000E+00
3.8000E-01	1.0300E+00	0.0000E+00
3.8000E-01	1.0200E+00	0.0000E+00
3.8000E-01	1.0100E+00	0.0000E+00
3.8000E-01	1.0000E+00	0.0000E+00
3.8000E-01	9.9000E-01	0.0000E+00
3.8000E-01	9.8000E-01	0.0000E+00
3.8000E-01	9.7000E-01	0.0000E+00
3.8000E-01	9.6000E-01	0.0000E+00
3.8000E-01	9.5000E-01	0.0000E+00
3.8000E-01	9.4000E-01	0.0000E+00
3.8000E-01	9.3000E-01	0.0000E+00
3.8000E-01	9.2000E-01	0.0000E+00
3.8000E-01	9.1000E-01	0.0000E+00
3.8000E-01	9.0000E-01	0.0000E+00
3.8000E-01	8.9000E-01	0.0000E+00
3.8000E-01	8.8000E-01	0.0000E+00
3.8000E-01	8.7000E-01	0.0000E+00
3.8000E-01	8.6000E-01	0.0000E+00
3.8000E-01	8.5000E-01	0.0000E+00
3.8000E-01	8.4000E-01	0.0000E+00
3.8000E-01	8.3000E-01	0.0000E+00
3.8000E-01	8.2000E-01	0.0000E+00
3.8000E-01	8.1000E-01	0.0000E+00
3.8000E-01	8.0000E-01	0.0000E+00
3.8000E-01	7.9000E-01	0.0000E+00
