41 3
5.00E+00	0.00E+00	0.00E+00
5.00E+00	1.00E+00	0.00E+00
5.00E+00	2.50E-02	0.00E+00
5.00E+00	5.00E-02	0.00E+00
5.00E+00	7.50E-02	0.00E+00
5.00E+00	1.00E-01	0.00E+00
5.00E+00	1.25E-01	0.00E+00
5.00E+00	1.50E-01	0.00E+00
5.00E+00	1.75E-01	0.00E+00
5.00E+00	2.00E-01	0.00E+00
5.00E+00	2.25E-01	0.00E+00
5.00E+00	2.50E-01	0.00E+00
5.00E+00	2.75E-01	0.00E+00
5.00E+00	3.00E-01	0.00E+00
5.00E+00	3.25E-01	0.00E+00
5.00E+00	3.50E-01	0.00E+00
5.00E+00	3.75E-01	0.00E+00
5.00E+00	4.00E-01	0.00E+00
5.00E+00	4.25E-01	0.00E+00
5.00E+00	4.50E-01	0.00E+00
5.00E+00	4.75E-01	0.00E+00
5.00E+00	5.00E-01	0.00E+00
5.00E+00	5.25E-01	0.00E+00
5.00E+00	5.50E-01	0.00E+00
5.00E+00	5.75E-01	0.00E+00
5.00E+00	6.00E-01	0.00E+00
5.00E+00	6.25E-01	0.00E+00
5.00E+00	6.50E-01	0.00E+00
5.00E+00	6.75E-01	0.00E+00
5.00E+00	7.00E-01	0.00E+00
5.00E+00	7.25E-01	0.00E+00
5.00E+00	7.50E-01	0.00E+00
5.00E+00	7.75E-01	0.00E+00
5.00E+00	8.00E-01	0.00E+00
5.00E+00	8.25E-01	0.00E+00
5.00E+00	8.50E-01	0.00E+00
5.00E+00	8.75E-01	0.00E+00
5.00E+00	9.00E-01	0.00E+00
5.00E+00	9.25E-01	0.00E+00
5.00E+00	9.50E-01	0.00E+00
5.00E+00	9.75E-01	0.00E+00
