126390	3	1	1
1	2	839	
3	4	840	
5	6	841	
7	8	842	
9	10	843	
11	12	844	
13	14	845	
15	16	846	
17	18	847	
19	20	848	
21	22	849	
23	24	850	
25	26	851	
27	28	852	
29	30	853	
31	32	854	
33	34	855	
35	36	856	
37	38	857	
39	40	858	
41	42	859	
43	44	860	
45	46	861	
47	48	862	
49	50	863	
51	52	864	
53	54	865	
55	56	866	
57	58	867	
59	60	868	
61	62	869	
63	64	870	
65	66	871	
67	68	872	
69	70	873	
71	72	874	
73	74	875	
75	76	876	
77	78	877	
79	80	878	
81	82	879	
83	84	880	
85	86	881	
87	88	882	
89	90	883	
91	92	884	
93	94	885	
95	96	886	
97	98	887	
99	100	888	
101	102	889	
103	104	890	
105	106	891	
107	108	892	
109	110	893	
111	112	894	
113	114	895	
115	116	896	
117	118	897	
119	120	898	
121	122	899	
123	124	900	
125	126	901	
127	128	902	
129	130	903	
131	132	904	
133	134	905	
135	136	906	
137	138	907	
139	140	908	
141	142	909	
143	144	910	
145	146	911	
147	148	912	
149	150	913	
151	152	914	
153	154	915	
155	156	916	
157	158	917	
159	160	918	
161	162	919	
163	164	920	
165	166	921	
167	168	922	
169	170	923	
171	172	924	
173	174	925	
175	176	926	
177	178	927	
179	180	928	
181	182	929	
183	184	930	
185	186	931	
187	188	932	
189	190	933	
191	192	934	
193	194	935	
195	196	936	
197	198	937	
199	200	938	
201	202	939	
203	204	940	
205	206	941	
207	208	942	
209	210	943	
211	212	944	
213	214	945	
215	216	946	
217	218	947	
219	220	948	
221	222	949	
223	224	950	
225	226	951	
227	228	952	
229	230	953	
231	232	954	
233	234	955	
235	236	956	
237	238	957	
239	240	958	
241	242	959	
243	244	960	
245	246	961	
247	248	962	
249	250	963	
251	252	964	
253	254	965	
255	256	966	
257	258	967	
259	260	968	
261	262	969	
263	264	970	
265	266	971	
267	268	972	
269	270	973	
271	272	974	
273	274	975	
275	276	976	
277	278	977	
279	280	978	
281	282	979	
283	284	980	
285	286	981	
287	288	982	
289	290	983	
291	292	984	
293	294	985	
295	296	986	
297	298	987	
299	300	988	
301	302	989	
303	304	990	
305	306	991	
307	308	992	
309	310	993	
311	312	994	
313	314	995	
315	316	996	
317	318	997	
319	320	998	
321	322	999	
323	324	1000	
325	326	1001	
327	328	1002	
329	330	1003	
331	332	1004	
333	334	1005	
335	336	1006	
337	338	1007	
339	340	1008	
341	342	1009	
343	344	1010	
345	346	1011	
347	348	1012	
349	350	1013	
351	352	1014	
353	354	1015	
355	356	1016	
357	358	1017	
359	360	1018	
361	362	1019	
363	364	1020	
365	366	1021	
367	368	1022	
369	370	1023	
371	372	1024	
373	374	1025	
375	376	1026	
377	378	1027	
379	380	1028	
381	382	1029	
383	384	1030	
385	386	1031	
387	388	1032	
389	390	1033	
391	392	1034	
393	394	1035	
395	396	1036	
397	398	1037	
399	400	1038	
401	402	1039	
403	404	1040	
405	406	1041	
407	408	1042	
409	410	1043	
411	412	1044	
413	414	1045	
415	416	1046	
417	418	1047	
419	420	1048	
421	422	1049	
423	424	1050	
425	426	1051	
427	428	1052	
429	430	1053	
431	432	1054	
433	434	1055	
435	436	1056	
437	438	1057	
439	440	1058	
441	442	1059	
443	444	1060	
445	446	1061	
447	448	1062	
449	450	1063	
451	452	1064	
453	454	1065	
455	456	1066	
457	458	1067	
459	460	1068	
461	462	1069	
463	464	1070	
465	466	1071	
467	468	1072	
469	470	1073	
471	472	1074	
473	474	1075	
475	476	1076	
477	478	1077	
479	480	1078	
481	482	1079	
483	484	1080	
485	486	1081	
487	488	1082	
489	490	1083	
491	492	1084	
493	494	1085	
495	496	1086	
497	498	1087	
499	500	1088	
501	502	1089	
503	504	1090	
505	506	1091	
507	508	1092	
509	510	1093	
511	512	1094	
513	514	1095	
515	516	1096	
517	518	1097	
519	520	1098	
521	522	1099	
523	524	1100	
525	526	1101	
527	528	1102	
529	530	1103	
531	532	1104	
533	534	1105	
535	536	1106	
537	538	1107	
539	540	1108	
541	542	1109	
543	544	1110	
545	546	1111	
547	548	1112	
549	550	1113	
551	552	1114	
553	554	1115	
555	556	1116	
557	558	1117	
559	560	1118	
561	562	1119	
563	564	1120	
565	566	1121	
567	568	1122	
569	570	1123	
571	572	1124	
573	574	1125	
575	576	1126	
577	578	1127	
579	580	1128	
581	582	1129	
583	584	1130	
585	586	1131	
587	588	1132	
589	590	1133	
591	592	1134	
593	594	1135	
595	596	1136	
597	598	1137	
599	600	1138	
601	602	1139	
603	604	1140	
605	606	1141	
607	608	1142	
609	610	1143	
611	612	1144	
613	614	1145	
615	616	1146	
617	618	1147	
619	620	1148	
621	622	1149	
623	624	1150	
625	626	1151	
627	628	1152	
629	630	1153	
631	632	1154	
633	634	1155	
635	636	1156	
637	638	1157	
639	640	1158	
641	642	1159	
643	644	1160	
645	646	1161	
647	648	1162	
649	650	1163	
651	652	1164	
653	654	1165	
